id,task_id,difficulty_tier,example_index,prompt,surface_format,indexing_scheme,instance_canonical_json,reference_solution_canonical_json,reference_objective_value,instance_surface_json,reference_solution_surface_json
OP_S_011,OP,S,11,"Imagine the maintenance crew needs a single tidy loop out of their depot to service a selection of sites and then return home. The objective is to pick stops that give the biggest combined benefit — simply add together the benefit numbers of the visited sites to get the route’s score. The whole trip has to stay under the set distance cap and no location can be visited twice. The concrete details (site locations, benefits and the travel cap) are provided below.

# total_locations=7
# depot_id=A
# max_route_length=27.0
site_id,x_coord,y_coord,benefit_score
A,19,24,0
B,12,22,20
C,11,18,30
D,17,28,30
E,13,33,40
F,21,25,50
G,17,19,20

Just drop your chosen loop into a simple JSON sketch like this when you send the solution:

{
  ""solution"": [depot_id, location_id, ..., depot_id]
}

Here ""solution"" is the ordered list of stops for the loop — start at the depot, visit each chosen site once (if at all), then come back to the depot. Think of it like filling in a little travel itinerary form: the array shows the route in order. This is only the shape I expect, not the actual route you must provide.

Please make sure you use the exact identifiers from the instance input — do not rename them or invent new labels. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",csv,names,"{""coordinates"": [[19, 24], [12, 22], [11, 18], [17, 28], [13, 33], [21, 25], [17, 19]], ""prizes"": [0, 20, 30, 30, 40, 50, 20], ""depot"": 0, ""max_length"": 27.0, ""route_length"": 24.45584604132461, ""collected_prize"": 120.0, ""objective"": 120.0}","[0, 4, 3, 5, 0]",120.0,"{""problem_type"": ""OP"", ""num_nodes"": 7, ""nodes"": [{""id"": ""A"", ""x"": 19, ""y"": 24, ""prize"": 0}, {""id"": ""B"", ""x"": 12, ""y"": 22, ""prize"": 20}, {""id"": ""C"", ""x"": 11, ""y"": 18, ""prize"": 30}, {""id"": ""D"", ""x"": 17, ""y"": 28, ""prize"": 30}, {""id"": ""E"", ""x"": 13, ""y"": 33, ""prize"": 40}, {""id"": ""F"", ""x"": 21, ""y"": 25, ""prize"": 50}, {""id"": ""G"", ""x"": 17, ""y"": 19, ""prize"": 20}], ""depot"": ""A"", ""max_length"": 27.0, ""route_length"": 24.45584604132461, ""collected_prize"": 120.0, ""objective"": 120.0}","[""A"", ""E"", ""D"", ""F"", ""A""]"
OP_S_012,OP,S,12,"We’ve got one circular flight window for a drone that must launch and land at the local airstrip, and the job is to pick which locations to shoot so the flight collects the most useful information. Each candidate site has an intelligence value and the success of a route is just the sum of the values for the places visited. The drone must return to base on the same flight, can’t go beyond its permitted range, and no site should be photographed more than once. The concrete list of spots, distances, and values appears below.

{
  ""total_sites_including_airstrip"": 9,
  ""nodes"": [
    {
      ""site_id"": ""A"",
      ""map_x_coordinate"": 10,
      ""map_y_coordinate"": 14,
      ""intelligence_value"": 0
    },
    {
      ""site_id"": ""B"",
      ""map_x_coordinate"": 14,
      ""map_y_coordinate"": 13,
      ""intelligence_value"": 5
    },
    {
      ""site_id"": ""C"",
      ""map_x_coordinate"": 15,
      ""map_y_coordinate"": 17,
      ""intelligence_value"": 5
    },
    {
      ""site_id"": ""D"",
      ""map_x_coordinate"": 16,
      ""map_y_coordinate"": 19,
      ""intelligence_value"": 10
    },
    {
      ""site_id"": ""E"",
      ""map_x_coordinate"": 11,
      ""map_y_coordinate"": 17,
      ""intelligence_value"": 5
    },
    {
      ""site_id"": ""F"",
      ""map_x_coordinate"": 10,
      ""map_y_coordinate"": 18,
      ""intelligence_value"": 5
    },
    {
      ""site_id"": ""G"",
      ""map_x_coordinate"": 7,
      ""map_y_coordinate"": 24,
      ""intelligence_value"": 15
    },
    {
      ""site_id"": ""H"",
      ""map_x_coordinate"": 8,
      ""map_y_coordinate"": 13,
      ""intelligence_value"": 10
    },
    {
      ""site_id"": ""I"",
      ""map_x_coordinate"": 5,
      ""map_y_coordinate"": 11,
      ""intelligence_value"": 10
    }
  ],
  ""airstrip_node_id"": ""A"",
  ""max_flight_range"": 13.0
}

When you send back the chosen route, just use this simple JSON shape so I can read it automatically:

{
  ""solution"": [airstrip_id, site_id, ..., airstrip_id]
}

""solution"" is the ordered list of place IDs the drone will visit on the flight — start at the airstrip, go through the listed sites (each at most once), and return to the airstrip. This is just a sketch of the format I expect, not the actual route.

Please use the exact identifiers from the instance input — don't rename them or make up new labels.

for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",json,names,"{""coordinates"": [[10, 14], [14, 13], [15, 17], [16, 19], [11, 17], [10, 18], [7, 24], [8, 13], [5, 11]], ""prizes"": [0, 5, 5, 10, 5, 5, 15, 10, 10], ""depot"": 0, ""max_length"": 13.0, ""route_length"": 12.650281539872886, ""collected_prize"": 20.0, ""objective"": 20.0}","[0, 5, 4, 7, 0]",20.0,"{""problem_type"": ""OP"", ""num_nodes"": 9, ""nodes"": [{""id"": ""A"", ""x"": 10, ""y"": 14, ""prize"": 0}, {""id"": ""B"", ""x"": 14, ""y"": 13, ""prize"": 5}, {""id"": ""C"", ""x"": 15, ""y"": 17, ""prize"": 5}, {""id"": ""D"", ""x"": 16, ""y"": 19, ""prize"": 10}, {""id"": ""E"", ""x"": 11, ""y"": 17, ""prize"": 5}, {""id"": ""F"", ""x"": 10, ""y"": 18, ""prize"": 5}, {""id"": ""G"", ""x"": 7, ""y"": 24, ""prize"": 15}, {""id"": ""H"", ""x"": 8, ""y"": 13, ""prize"": 10}, {""id"": ""I"", ""x"": 5, ""y"": 11, ""prize"": 10}], ""depot"": ""A"", ""max_length"": 13.0, ""route_length"": 12.650281539872886, ""collected_prize"": 20.0, ""objective"": 20.0}","[""A"", ""F"", ""E"", ""H"", ""A""]"
OP_S_013,OP,S,13,"On weekends the goal is often to get the most out of a short walk—pick a circuit that starts and ends at the house and visits specialty stores so that the sum of their desirability scores is as high as possible, without going over the allowed walking distance. Don’t stop at the same store twice, and keep it one continuous loop. The exact store locations, desirability numbers and distances are shown below.

{
  ""total_locations"": 9,
  ""nodes"": [
    {
      ""location_id"": ""A"",
      ""x_coordinate"": 19,
      ""y_coordinate"": 24,
      ""desirability_score"": 0
    },
    {
      ""location_id"": ""B"",
      ""x_coordinate"": 14,
      ""y_coordinate"": 28,
      ""desirability_score"": 20
    },
    {
      ""location_id"": ""C"",
      ""x_coordinate"": 16,
      ""y_coordinate"": 28,
      ""desirability_score"": 20
    },
    {
      ""location_id"": ""D"",
      ""x_coordinate"": 12,
      ""y_coordinate"": 26,
      ""desirability_score"": 20
    },
    {
      ""location_id"": ""E"",
      ""x_coordinate"": 22,
      ""y_coordinate"": 17,
      ""desirability_score"": 30
    },
    {
      ""location_id"": ""F"",
      ""x_coordinate"": 12,
      ""y_coordinate"": 29,
      ""desirability_score"": 30
    },
    {
      ""location_id"": ""G"",
      ""x_coordinate"": 13,
      ""y_coordinate"": 33,
      ""desirability_score"": 40
    },
    {
      ""location_id"": ""H"",
      ""x_coordinate"": 19,
      ""y_coordinate"": 10,
      ""desirability_score"": 40
    },
    {
      ""location_id"": ""I"",
      ""x_coordinate"": 16,
      ""y_coordinate"": 21,
      ""desirability_score"": 10
    }
  ],
  ""home_id"": ""A"",
  ""max_walking_distance"": 17.0
}

Also, when you send back your chosen loop, please use this simple JSON shape so it's easy to read and check:

{
  ""solution"": [home_id, store_id, ..., home_id]
}

""solution"" is just the ordered list of places in the circuit: start at your home placeholder (home_id), visit each store placeholder once in the order shown, and come back to the same home_id at the end. Think of it like filling in a short form — this block is only a sketch of the shape I need, not the actual route.

Please use the exact identifiers from the instance input — don’t rename them or invent new labels. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",json,names,"{""coordinates"": [[19, 24], [14, 28], [16, 28], [12, 26], [22, 17], [12, 29], [13, 33], [19, 10], [16, 21]], ""prizes"": [0, 20, 20, 20, 30, 30, 40, 40, 10], ""depot"": 0, ""max_length"": 17.0, ""route_length"": 13.403124237432849, ""collected_prize"": 40.0, ""objective"": 40.0}","[0, 2, 1, 0]",40.0,"{""problem_type"": ""OP"", ""num_nodes"": 9, ""nodes"": [{""id"": ""A"", ""x"": 19, ""y"": 24, ""prize"": 0}, {""id"": ""B"", ""x"": 14, ""y"": 28, ""prize"": 20}, {""id"": ""C"", ""x"": 16, ""y"": 28, ""prize"": 20}, {""id"": ""D"", ""x"": 12, ""y"": 26, ""prize"": 20}, {""id"": ""E"", ""x"": 22, ""y"": 17, ""prize"": 30}, {""id"": ""F"", ""x"": 12, ""y"": 29, ""prize"": 30}, {""id"": ""G"", ""x"": 13, ""y"": 33, ""prize"": 40}, {""id"": ""H"", ""x"": 19, ""y"": 10, ""prize"": 40}, {""id"": ""I"", ""x"": 16, ""y"": 21, ""prize"": 10}], ""depot"": ""A"", ""max_length"": 17.0, ""route_length"": 13.403124237432849, ""collected_prize"": 40.0, ""objective"": 40.0}","[""A"", ""C"", ""B"", ""A""]"
OP_S_014,OP,S,14,"Someone organized a weekend donation run: a volunteer will drive out from the community center, stop at various homes to collect promised items, and then return to the starting point. The trick is choosing stops that give the biggest haul — add up the contribution values of the chosen homes — without driving over the allowed mileage and without visiting any house twice. The detailed list of stops, their values, and the distance limit are shown below.

There are 6 locations listed (including the community center); the volunteer must start and finish at 0, and the total driving distance must not exceed 25.0.
House 0 at (10, 14) offers 0 in donations.
House 1 at (16, 13) offers 5 in donations.
House 2 at (11, 6) offers 15 in donations.
House 3 at (11, 20) offers 10 in donations.
House 4 at (9, 23) offers 10 in donations.
House 5 at (8, 17) offers 10 in donations.
Plan the volunteer's round trip to pick the combination of stops that yields the largest haul without exceeding 25.0.

You can send the final route back in a tiny JSON snippet so it's easy to check. Something like this:

{
  ""solution"": [community_center_id, home_id, ..., community_center_id]
}

This just means: list the stops in order inside the ""solution"" array, starting and ending at the community center, with each house you visit shown once in between. It's just a sketch of the shape I want — not the real answer itself.

Please make sure to use the exact identifiers from the problem input, with no renaming or extra labels. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",nl,zero_based,"{""coordinates"": [[10, 14], [16, 13], [11, 6], [11, 20], [9, 23], [8, 17]], ""prizes"": [0, 5, 15, 10, 10, 10], ""depot"": 0, ""max_length"": 25.0, ""route_length"": 19.376627611524416, ""collected_prize"": 30.0, ""objective"": 30.0}","[0, 5, 4, 3, 0]",30.0,"{""problem_type"": ""OP"", ""num_nodes"": 6, ""nodes"": [{""id"": 0, ""x"": 10, ""y"": 14, ""prize"": 0}, {""id"": 1, ""x"": 16, ""y"": 13, ""prize"": 5}, {""id"": 2, ""x"": 11, ""y"": 6, ""prize"": 15}, {""id"": 3, ""x"": 11, ""y"": 20, ""prize"": 10}, {""id"": 4, ""x"": 9, ""y"": 23, ""prize"": 10}, {""id"": 5, ""x"": 8, ""y"": 17, ""prize"": 10}], ""depot"": 0, ""max_length"": 25.0, ""route_length"": 19.376627611524416, ""collected_prize"": 30.0, ""objective"": 30.0}","[0, 5, 4, 3, 0]"
OP_S_015,OP,S,15,"Recently the rangers talked about crafting a patrol loop that leaves from the station, inspects a handful of trail stretches, and returns without retracing any one stretch. Each stretch has a monitoring value, so the effectiveness of the loop is just the sum of those values, and the whole route has to fit within the maximum patrol length. The detailed list of segments, their scores, and the distance cap appear below.

{
  ""total_locations_including_station"": 6,
  ""nodes"": [
    {
      ""location_id"": 0,
      ""coord_x"": 4,
      ""coord_y"": 7,
      ""monitoring_score"": 0
    },
    {
      ""location_id"": 1,
      ""coord_x"": 5,
      ""coord_y"": 11,
      ""monitoring_score"": 20
    },
    {
      ""location_id"": 2,
      ""coord_x"": 7,
      ""coord_y"": 8,
      ""monitoring_score"": 20
    },
    {
      ""location_id"": 3,
      ""coord_x"": 5,
      ""coord_y"": 8,
      ""monitoring_score"": 10
    },
    {
      ""location_id"": 4,
      ""coord_x"": 14,
      ""coord_y"": 14,
      ""monitoring_score"": 40
    },
    {
      ""location_id"": 5,
      ""coord_x"": 9,
      ""coord_y"": 16,
      ""monitoring_score"": 30
    }
  ],
  ""ranger_station_id"": 0,
  ""max_patrol_length"": 17.0
}

Oh, and when you send your chosen patrol back, please use a tiny JSON snippet like this so it's easy to read:

{
  ""solution"": [""station_id"", ""trail_id"", ""..."", ""station_id""]
}

Think of that as a simple form: ""solution"" holds the loop as a list, starting and ending at the station, with any trail stretches you want to visit in the middle. The ""station_id"" and ""trail_id"" entries are just placeholders showing the shape — replace them with the actual identifiers from the instance when you reply.

This JSON is just a sketch of the expected shape, not the real answer itself. Also, please make sure you use the identifiers exactly as they appear in the instance input — don't rename them and don't invent new labels.

- for example: ""Valid identifiers look like plain numbers such as ""1"" or ""23"", single capital letters like ""A"" or ""B"", or a capital letter followed by digits like ""A1"" or ""X7"".""",json,zero_based,"{""coordinates"": [[4, 7], [5, 11], [7, 8], [5, 8], [14, 14], [9, 16]], ""prizes"": [0, 20, 20, 10, 40, 30], ""depot"": 0, ""max_length"": 17.0, ""route_length"": 12.28538328578604, ""collected_prize"": 50.0, ""objective"": 50.0}","[0, 2, 3, 1, 0]",50.0,"{""problem_type"": ""OP"", ""num_nodes"": 6, ""nodes"": [{""id"": 0, ""x"": 4, ""y"": 7, ""prize"": 0}, {""id"": 1, ""x"": 5, ""y"": 11, ""prize"": 20}, {""id"": 2, ""x"": 7, ""y"": 8, ""prize"": 20}, {""id"": 3, ""x"": 5, ""y"": 8, ""prize"": 10}, {""id"": 4, ""x"": 14, ""y"": 14, ""prize"": 40}, {""id"": 5, ""x"": 9, ""y"": 16, ""prize"": 30}], ""depot"": 0, ""max_length"": 17.0, ""route_length"": 12.28538328578604, ""collected_prize"": 50.0, ""objective"": 50.0}","[0, 2, 3, 1, 0]"
OP_S_016,OP,S,16,"On game day the task is to sketch out one loop from the venue, hitting certain street teams that each carry an influence score — the smarter route is the one that brings in the highest total influence, which you calculate by adding the scores of the teams you visit. The outing must begin and end at the venue, never revisit a position, and keep the total travel under the allowed distance. The specific map and influence figures appear below.

They are: 6 locations (including the venue 0), maximum allowed route distance 22.0.

| location_id | x_coordinate | y_coordinate | influence_score |
|---|---|---|---|
| 0 | 19 | 24 | 0 |
| 1 | 20 | 28 | 20 |
| 2 | 19 | 15 | 30 |
| 3 | 11 | 18 | 30 |
| 4 | 21 | 25 | 50 |
| 5 | 16 | 21 | 10 |

Plan one closed loop starting and ending at 0, visiting distinct locations and keeping total travel under 22.0.

When you send your chosen loop back, just use this simple JSON shape so it's easy to read and check:

{
  ""solution"": [venue_id, team_id, ..., venue_id]
}

Think of ""solution"" as the ordered list that shows the loop: start at the venue, list each street team you plan to visit in order (no repeats), and finish back at the venue. The placeholders venue_id and team_id are just stand-ins for whatever exact IDs appear in the instance — swap them out for the real IDs when you answer.

This JSON is only a sketch of the expected shape, not the final route — be sure to replace the placeholders with the real identifiers from the instance, used exactly as given. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""

Do not rename IDs or invent new labels — use the instance's identifiers exactly as they appear.",markdown_table,zero_based,"{""coordinates"": [[19, 24], [20, 28], [19, 15], [11, 18], [21, 25], [16, 21]], ""prizes"": [0, 20, 30, 30, 50, 10], ""depot"": 0, ""max_length"": 22.0, ""route_length"": 21.43410700468536, ""collected_prize"": 80.0, ""objective"": 80.0}","[0, 4, 2, 0]",80.0,"{""problem_type"": ""OP"", ""num_nodes"": 6, ""nodes"": [{""id"": 0, ""x"": 19, ""y"": 24, ""prize"": 0}, {""id"": 1, ""x"": 20, ""y"": 28, ""prize"": 20}, {""id"": 2, ""x"": 19, ""y"": 15, ""prize"": 30}, {""id"": 3, ""x"": 11, ""y"": 18, ""prize"": 30}, {""id"": 4, ""x"": 21, ""y"": 25, ""prize"": 50}, {""id"": 5, ""x"": 16, ""y"": 21, ""prize"": 10}], ""depot"": 0, ""max_length"": 22.0, ""route_length"": 21.43410700468536, ""collected_prize"": 80.0, ""objective"": 80.0}","[0, 4, 2, 0]"
OP_S_017,OP,S,17,"Many local photographers plan shoots the same way: pick a circular route from the studio, visit several distinct views, and head home — all without repeating locations. The aim is to collect as much artistic value as possible along that single loop; the total is simply the sum of the values for the places that are actually visited. The plan must fit into the allowed travel time, cannot include the same spot twice, and must start and end at the studio. The concrete locations, their scores, and travel times follow below.

There are 8 locations listed, with the studio at node 1 and a maximum allowed loop travel of 10.0.
Location 1 sits at (4, 7) and yields artistic value 0.
Location 2 sits at (5, 11) and yields artistic value 20.
Location 3 sits at (4, 12) and yields artistic value 20.
Location 4 sits at (4, 8) and yields artistic value 10.
Location 5 sits at (7, 8) and yields artistic value 20.
Location 6 sits at (5, 8) and yields artistic value 10.
Location 7 sits at (14, 14) and yields artistic value 40.
Location 8 sits at (9, 16) and yields artistic value 30.
The entries that follow describe each location for composing a single looped route that starts and ends at node 1 and fits within the 10.0 travel limit.

If you want to hand me a planned loop, just send it in this simple JSON shape — nothing fancy, just the stops in order.

{
  ""solution"": [studio_id, view_id, ..., studio_id]
}

This just says: ""solution"" is the ordered list of stops, starting and finishing at the studio. studio_id is the studio/start point, view_id are the viewpoints you visit, and the ""..."" means any other stops in between. It's only a sketch of the shape I expect, not the actual route.

Please use the exact identifiers from the instance input when you fill this in — do not rename or invent new ones. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",nl,one_based,"{""coordinates"": [[4, 7], [5, 11], [4, 12], [4, 8], [7, 8], [5, 8], [14, 14], [9, 16]], ""prizes"": [0, 20, 20, 10, 20, 10, 40, 30], ""depot"": 0, ""max_length"": 10.0, ""route_length"": 7.16227766016838, ""collected_prize"": 40.0, ""objective"": 40.0}","[0, 3, 5, 4, 0]",40.0,"{""problem_type"": ""OP"", ""num_nodes"": 8, ""nodes"": [{""id"": 1, ""x"": 4, ""y"": 7, ""prize"": 0}, {""id"": 2, ""x"": 5, ""y"": 11, ""prize"": 20}, {""id"": 3, ""x"": 4, ""y"": 12, ""prize"": 20}, {""id"": 4, ""x"": 4, ""y"": 8, ""prize"": 10}, {""id"": 5, ""x"": 7, ""y"": 8, ""prize"": 20}, {""id"": 6, ""x"": 5, ""y"": 8, ""prize"": 10}, {""id"": 7, ""x"": 14, ""y"": 14, ""prize"": 40}, {""id"": 8, ""x"": 9, ""y"": 16, ""prize"": 30}], ""depot"": 1, ""max_length"": 10.0, ""route_length"": 7.16227766016838, ""collected_prize"": 40.0, ""objective"": 40.0}","[1, 4, 6, 5, 1]"
OP_S_018,OP,S,18,"In our town the fundraiser team wants to plan a single outing that leaves from headquarters, visits a selection of donor addresses (each tagged with a possible donation amount), and returns home, all within a fixed travel budget. The aim is to pick the combination of stops that yields the highest total of those tagged amounts — you find that by adding together the donation numbers for the stops you take. Each donor can only be visited once, the journey must both start and end at HQ, and the total travel can't exceed the set limit. The concrete locations, donation tags, and travel limit are listed below.

There are 8 locations in total (including headquarters A), and the round trip must not exceed 21.0.
Location A at (19, 24) carries a potential donation of 0.
Location B at (12, 26) carries a potential donation of 20.
Location C at (21, 27) carries a potential donation of 20.
Location D at (12, 22) carries a potential donation of 20.
Location E at (12, 29) carries a potential donation of 30.
Location F at (15, 8) carries a potential donation of 40.
Location G at (7, 36) carries a potential donation of 50.
Location H at (16, 21) carries a potential donation of 10.
Choose the combination of stops that maximizes the sum of donations while keeping the round trip from and back to A within 21.0.

Oh, and when you’re ready to tell me the route, just drop it in a tiny JSON snippet like this so it’s easy to parse:

{
  ""solution"": [hq_id, donor_id, ..., hq_id]
}

This just represents the tour as a simple list: start at HQ (the first hq_id), visit each donor in order (each donor_id is a stop you want to include), and finish back at HQ (the last hq_id). Think of it like filling out a short form — not the final answer itself, just the shape I expect.

Please use the exact identifiers from the instance input, with no renaming and no extra labels — they have to match character-for-character. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.",nl,names,"{""coordinates"": [[19, 24], [12, 26], [21, 27], [12, 22], [12, 29], [15, 8], [7, 36], [16, 21]], ""prizes"": [0, 20, 20, 20, 30, 40, 50, 10], ""depot"": 0, ""max_length"": 21.0, ""route_length"": 19.645856202017463, ""collected_prize"": 50.0, ""objective"": 50.0}","[0, 7, 3, 1, 0]",50.0,"{""problem_type"": ""OP"", ""num_nodes"": 8, ""nodes"": [{""id"": ""A"", ""x"": 19, ""y"": 24, ""prize"": 0}, {""id"": ""B"", ""x"": 12, ""y"": 26, ""prize"": 20}, {""id"": ""C"", ""x"": 21, ""y"": 27, ""prize"": 20}, {""id"": ""D"", ""x"": 12, ""y"": 22, ""prize"": 20}, {""id"": ""E"", ""x"": 12, ""y"": 29, ""prize"": 30}, {""id"": ""F"", ""x"": 15, ""y"": 8, ""prize"": 40}, {""id"": ""G"", ""x"": 7, ""y"": 36, ""prize"": 50}, {""id"": ""H"", ""x"": 16, ""y"": 21, ""prize"": 10}], ""depot"": ""A"", ""max_length"": 21.0, ""route_length"": 19.645856202017463, ""collected_prize"": 50.0, ""objective"": 50.0}","[""A"", ""H"", ""D"", ""B"", ""A""]"
OP_S_019,OP,S,19,"Imagine a food truck plotting one neat circuit: out from the kitchen, through a few festival spots, and back home for the night. The decision is which stops to hit so the combined promised sales from those chosen events is as large as it can be. You judge a route by summing the sales scores of every stop you include — that sum is the expected revenue — and by summing the distances of each segment of the loop (kitchen to first stop, between stops, and back) to get the total drive length. You can’t stop at the same event twice, and the whole loop must stay inside the allowed driving distance, so pick a round trip made of different events that maximizes the total sales without busting the distance limit. The exact spots, scores, and distances are listed below.

You have 10 locations listed, the kitchen is 0, and the whole round trip must stay within 24.0 total driving distance.
Location 0 is at (10, 14) with expected sales 0.
Location 1 is at (18, 15) with expected sales 10.
Location 2 is at (18, 13) with expected sales 10.
Location 3 is at (15, 11) with expected sales 10.
Location 4 is at (15, 17) with expected sales 5.
Location 5 is at (15, 20) with expected sales 10.
Location 6 is at (13, 20) with expected sales 10.
Location 7 is at (14, 15) with expected sales 5.
Location 8 is at (7, 9) with expected sales 10.
Location 9 is at (7, 24) with expected sales 15.
Pick a loop of distinct events that maximizes the summed expected sales without exceeding 24.0.

When you want to send me your chosen loop, just pop it into this little JSON shape so it's easy to read:

{
  ""solution"": [depot_id, location_id, ..., depot_id]
}

Think of ""solution"" as the ordered list of stops in your loop: start at the depot, visit each event once in the order listed, and then finish back at the depot. This JSON is just a sketch of the expected shape — not the actual answer itself — so fill in real IDs from the instance when you give the final route.

Please use the exact identifiers from the instance input — don't rename them and don't invent new labels.  
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",nl,zero_based,"{""coordinates"": [[10, 14], [18, 15], [18, 13], [15, 11], [15, 17], [15, 20], [13, 20], [14, 15], [7, 9], [7, 24]], ""prizes"": [0, 10, 10, 10, 5, 10, 10, 5, 10, 15], ""depot"": 0, ""max_length"": 24.0, ""route_length"": 23.436860833581022, ""collected_prize"": 40.0, ""objective"": 40.0}","[0, 6, 5, 4, 1, 7, 0]",40.0,"{""problem_type"": ""OP"", ""num_nodes"": 10, ""nodes"": [{""id"": 0, ""x"": 10, ""y"": 14, ""prize"": 0}, {""id"": 1, ""x"": 18, ""y"": 15, ""prize"": 10}, {""id"": 2, ""x"": 18, ""y"": 13, ""prize"": 10}, {""id"": 3, ""x"": 15, ""y"": 11, ""prize"": 10}, {""id"": 4, ""x"": 15, ""y"": 17, ""prize"": 5}, {""id"": 5, ""x"": 15, ""y"": 20, ""prize"": 10}, {""id"": 6, ""x"": 13, ""y"": 20, ""prize"": 10}, {""id"": 7, ""x"": 14, ""y"": 15, ""prize"": 5}, {""id"": 8, ""x"": 7, ""y"": 9, ""prize"": 10}, {""id"": 9, ""x"": 7, ""y"": 24, ""prize"": 15}], ""depot"": 0, ""max_length"": 24.0, ""route_length"": 23.436860833581022, ""collected_prize"": 40.0, ""objective"": 40.0}","[0, 6, 5, 4, 1, 7, 0]"
OP_S_020,OP,S,20,"I’m imagining an urban explorer who wants to plan a single little loop that starts and ends at the subway station, drops by a handful of murals and landmarks, and gets back before time runs out. The choice to make is which places to include and in what order so the whole loop stays under the available exploring time, never visits the same spot twice, and brings the most fun. Treat each mural or landmark like a tiny happiness number — add up the enjoyment scores of the spots visited, and the best loop is the one with the biggest total while still finishing at the subway on time. The concrete details for the spots, their enjoyment numbers, and the time limit are shown below.

There are 10 locations on the map (including the subway station 0), and I need the whole loop to finish within 7.0 units of exploring time.

| location_id | x_coordinate | y_coordinate | enjoyment_score |
|---|---|---|---|
| 0 | 10 | 14 | 0 |
| 1 | 16 | 9 | 10 |
| 2 | 14 | 13 | 5 |
| 3 | 7 | 9 | 10 |
| 4 | 11 | 17 | 5 |
| 5 | 9 | 23 | 10 |
| 6 | 7 | 24 | 15 |
| 7 | 8 | 19 | 15 |
| 8 | 8 | 13 | 10 |
| 9 | 7 | 18 | 10 |

I’ll choose a route that starts and ends at 0 and stays under 7.0 time to maximize total enjoyment.

Oh, and when you send back the chosen loop, please use a tiny JSON snippet so it's easy to read and check. Something like this:

{
  ""solution"": [station_id, spot_id, ..., station_id]
}

This just means: ""solution"" is the loop, and the list is the order of places you visit starting and ending at the subway station. The placeholders above are just showing the shape — replace them with the exact IDs from the puzzle when you answer.

Make sure to use the instance’s identifiers exactly as given — no renaming and no invented labels. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",markdown_table,zero_based,"{""coordinates"": [[10, 14], [16, 9], [14, 13], [7, 9], [11, 17], [9, 23], [7, 24], [8, 19], [8, 13], [7, 18]], ""prizes"": [0, 10, 5, 10, 5, 10, 15, 15, 10, 10], ""depot"": 0, ""max_length"": 7.0, ""route_length"": 4.47213595499958, ""collected_prize"": 10.0, ""objective"": 10.0}","[0, 8, 0]",10.0,"{""problem_type"": ""OP"", ""num_nodes"": 10, ""nodes"": [{""id"": 0, ""x"": 10, ""y"": 14, ""prize"": 0}, {""id"": 1, ""x"": 16, ""y"": 9, ""prize"": 10}, {""id"": 2, ""x"": 14, ""y"": 13, ""prize"": 5}, {""id"": 3, ""x"": 7, ""y"": 9, ""prize"": 10}, {""id"": 4, ""x"": 11, ""y"": 17, ""prize"": 5}, {""id"": 5, ""x"": 9, ""y"": 23, ""prize"": 10}, {""id"": 6, ""x"": 7, ""y"": 24, ""prize"": 15}, {""id"": 7, ""x"": 8, ""y"": 19, ""prize"": 15}, {""id"": 8, ""x"": 8, ""y"": 13, ""prize"": 10}, {""id"": 9, ""x"": 7, ""y"": 18, ""prize"": 10}], ""depot"": 0, ""max_length"": 7.0, ""route_length"": 4.47213595499958, ""collected_prize"": 10.0, ""objective"": 10.0}","[0, 8, 0]"
