id,task_id,difficulty_tier,example_index,prompt,surface_format,indexing_scheme,instance_canonical_json,reference_solution_canonical_json,reference_objective_value,instance_surface_json,reference_solution_surface_json
CMP_S_011,CMP,S,11,"Many people don’t think about ordering furniture, but when everything must be placed in one long row inside a truck, the order matters if items are connected. Walk along the row and count, at each split, how many connections go from left to right; whichever split has the most connections is the one that matters most, and the task is to pick an order that makes that maximum crossing number as low as possible. No piece can be skipped or repeated. The actual instance details follow below.

{
  ""num_items"": 12,
  ""num_dependencies"": 12,
  ""item_ids"": [
    1,
    2,
    3,
    4,
    5,
    6,
    7,
    8,
    9,
    10,
    11,
    12
  ],
  ""edges"": [
    {
      ""item_a"": 1,
      ""item_b"": 2
    },
    {
      ""item_a"": 2,
      ""item_b"": 12
    },
    {
      ""item_a"": 3,
      ""item_b"": 9
    },
    {
      ""item_a"": 5,
      ""item_b"": 6
    },
    {
      ""item_a"": 6,
      ""item_b"": 9
    },
    {
      ""item_a"": 7,
      ""item_b"": 12
    },
    {
      ""item_a"": 9,
      ""item_b"": 12
    },
    {
      ""item_a"": 10,
      ""item_b"": 12
    },
    {
      ""item_a"": 11,
      ""item_b"": 12
    },
    {
      ""item_a"": 3,
      ""item_b"": 1
    },
    {
      ""item_a"": 11,
      ""item_b"": 6
    },
    {
      ""item_a"": 8,
      ""item_b"": 11
    }
  ]
}

Oh, and when you send the final ordering back, please use this simple JSON layout so it's easy to parse:

{
  ""solution"": [<first_item>, <second_item>, ..., <last_item>]
}

Think of that array as the truck row from front to back — list the items in the order they should appear, first to last. This JSON is just a little sketch of the shape I expect, not the actual answer itself.

Please use the exact identifiers from the instance input — don't rename them or invent new labels. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",json,one_based,"{""name"": ""p68_21_27_sub_12"", ""num_nodes"": 12, ""num_edges"": 12, ""edges"": [[0, 1], [1, 11], [2, 8], [4, 5], [5, 8], [6, 11], [8, 11], [9, 11], [10, 11], [2, 0], [10, 5], [7, 10]], ""solution"": [6, 9, 11, 1, 0, 2, 8, 3, 5, 4, 7, 10], ""objective"": 3.0}","[6, 9, 11, 1, 0, 2, 8, 3, 5, 4, 7, 10]",3.0,"{""problem_type"": ""CMP"", ""num_nodes"": 12, ""nodes"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], ""num_edges"": 12, ""edges"": [{""u"": 1, ""v"": 2}, {""u"": 2, ""v"": 12}, {""u"": 3, ""v"": 9}, {""u"": 5, ""v"": 6}, {""u"": 6, ""v"": 9}, {""u"": 7, ""v"": 12}, {""u"": 9, ""v"": 12}, {""u"": 10, ""v"": 12}, {""u"": 11, ""v"": 12}, {""u"": 3, ""v"": 1}, {""u"": 11, ""v"": 6}, {""u"": 8, ""v"": 11}]}","[7, 10, 12, 2, 1, 3, 9, 4, 6, 5, 8, 11]"
CMP_S_012,CMP,S,12,"We had a roadmap to build and the lead wanted a single ordered checklist of all the work items, no duplicates and nothing missing. Picture cutting that list at any point: some dependencies will jump from the earlier items to the later ones — for every cut you count how many jumps there are, and then look at the largest of those counts across all cuts; the idea is to order the items so that this largest number is kept as low as possible. Every task has to be placed once and only once. Concrete details are shown below.

# num_tasks=11
# num_dependencies=1
# task_ids=A, B, C, D, E, F, G, H, I, J, K
task_u,task_v
C,E

Also, just so we're on the same page about the reply format, please return the ordering in this casual JSON layout — nothing fancy, just a single list showing the checklist in the exact order you'd put the items.

{
  ""solution"": [<first_task>, <second_task>, <third_task>, <fourth_task>, <last_task>]
}

Think of that array as the ordered checklist from start to finish: the leftmost placeholder is the first item to do, the next is the second, and so on until the last one. This JSON is just a sketch of the shape I expect, not the actual filled-in answer.

One important note: use the identifiers exactly as they appear in the instance input — do not rename them or invent new labels. Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.",csv,names,"{""name"": ""dwt__310.mtx.rnd_sub_11"", ""num_nodes"": 11, ""num_edges"": 1, ""edges"": [[2, 4]], ""solution"": [6, 0, 7, 5, 8, 9, 2, 4, 3, 1, 10], ""objective"": 1.0}","[6, 0, 7, 5, 8, 9, 2, 4, 3, 1, 10]",1.0,"{""problem_type"": ""CMP"", ""num_nodes"": 11, ""nodes"": [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K""], ""num_edges"": 1, ""edges"": [{""u"": ""C"", ""v"": ""E""}]}","[""G"", ""A"", ""H"", ""F"", ""I"", ""J"", ""C"", ""E"", ""D"", ""B"", ""K""]"
CMP_S_013,CMP,S,13,"Imagine organizing a one-room-style lineup of talks and caring more about the biggest shuffle than average comfort: place every talk in a single order, then for each possible break count the audience members who’d have to cross from one side to the other because they’re tied to talks on both sides; find the break with the highest count — that’s the worst-case shuffle — and pick the ordering that makes that worst-case as small as possible. All talks must be included once, no skips or repeats. The exact talks and who’s interested in what appear below.

# num_talks=10
# num_audience_overlaps=4
# talk_ids=1, 2, 3, 4, 5, 6, 7, 8, 9, 10
talk_a,talk_b
2,7
5,7
6,9
7,9

Oh, and when you send the ordering back, please use this simple JSON layout so it's easy to read and check:

{
  ""solution"": [<first_node>, <second_node>, ..., <last_node>]
}

Here the ""solution"" array is just the lineup from the very first talk/node to the very last — list the identifiers in the order you want them to appear. Think of it like filling in a form: each slot gets one identifier.

This JSON is only a sketch of the shape I expect, not the actual answer itself. One more thing: all identifiers must be used exactly as they appear in the instance input — no renaming and no new labels.

- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”"".",csv,one_based,"{""name"": ""p53_20_22_sub_10"", ""num_nodes"": 10, ""num_edges"": 4, ""edges"": [[1, 6], [4, 6], [5, 8], [6, 8]], ""solution"": [5, 2, 7, 0, 3, 8, 1, 6, 4, 9], ""objective"": 2.0}","[5, 2, 7, 0, 3, 8, 1, 6, 4, 9]",2.0,"{""problem_type"": ""CMP"", ""num_nodes"": 10, ""nodes"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], ""num_edges"": 4, ""edges"": [{""u"": 2, ""v"": 7}, {""u"": 5, ""v"": 7}, {""u"": 6, ""v"": 9}, {""u"": 7, ""v"": 9}]}","[6, 3, 8, 1, 4, 9, 2, 7, 5, 10]"
CMP_S_014,CMP,S,14,"Someone mentioned a gardener laying out a single flower bed and worrying that roots from early-planted items keep reaching across to later ones. The task is just the order of the plants — no plant is left out and none are repeated — and every time you split the row into an earlier group and a later group you count how many root connections cross the gap. You then look at the split with the highest count; the whole point is to arrange things so that this highest crossing count is as low as it can be. The exact instance — which plants and who connects to whom — appears below.

It lists 12 plants, 3 root connections, and the plant identifiers are 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.

| plant_u | plant_v |
|---|---|
| 5 | 6 |
| 8 | 12 |
| 1 | 3 |

Arrange the plants so the maximum number of crossing root connections across any split is as small as you can make it.

When you send back the final ordering, just drop it into a tiny JSON sketch like this so it's easy to read and parse:

{
  ""solution"": [<first_node>, <second_node>, ..., <last_node>]
}

That ""solution"" array is simply the plants in the order you want them planted — left/earlier first, right/later last. The angle-bracket placeholders are where the actual node identifiers go; think of it like filling out a form, not a complicated file format. This JSON is just the shape I'm expecting, not your final answer itself.

Please make sure you use the exact identifiers from the instance input — don't rename them or invent new labels. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",markdown_table,one_based,"{""name"": ""nos1.mtx.rnd_sub_12"", ""num_nodes"": 12, ""num_edges"": 3, ""edges"": [[4, 5], [7, 11], [0, 2]], ""solution"": [1, 3, 10, 2, 0, 8, 6, 11, 7, 4, 5, 9], ""objective"": 1.0}","[1, 3, 10, 2, 0, 8, 6, 11, 7, 4, 5, 9]",1.0,"{""problem_type"": ""CMP"", ""num_nodes"": 12, ""nodes"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], ""num_edges"": 3, ""edges"": [{""u"": 5, ""v"": 6}, {""u"": 8, ""v"": 12}, {""u"": 1, ""v"": 3}]}","[2, 4, 11, 3, 1, 9, 7, 12, 8, 5, 6, 10]"
CMP_S_015,CMP,S,15,"Someone in the test kitchen asked for a single, ordered procedure so prepping and cooking could move forward without too many ingredients being passed back and forth. To compare different orders, slide an imaginary line between any two consecutive steps and tally how many ingredients are used by steps on both sides of that line; then look at the worst such tally across the whole sequence. The nicer the order, the lower that worst tally will be. The rule was firm: each step appears exactly once, and the concrete recipe details appear below.

There are 8 distinct procedural steps, 2 undirected ingredient links, and the steps are A, B, C, D, E, F, G, H.

| step_a | step_b |
|---|---|
| F | H |
| G | H |

Treat this list as definitive: each of the 8 steps appears once, and the 2 links mark ingredients that can cross any cut.

If you'd like to hand in an ordering, just drop it in this relaxed JSON layout so everything's clear and easy to read:

{
  ""solution"": [<first_step>, <second_step>, ..., <last_step>]
}

This just means ""solution"" is the ordered list of steps — the first entry is what you do first, the next is what you do second, and so on until the last entry. Think of the angle-bracket placeholders as placeholders only: replace them with the actual step identifiers from the instance input (don't spell out the story words like ""first_step"" as a literal).

This JSON is only a sketch of the shape I expect, not the actual ordering answer.

Please make sure to use the exact identifiers from the instance input — do not rename them or invent new labels. Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.",markdown_table,names,"{""name"": ""p48_19_21_sub_8"", ""num_nodes"": 8, ""num_edges"": 2, ""edges"": [[5, 7], [6, 7]], ""solution"": [2, 0, 5, 7, 6, 4, 1, 3], ""objective"": 1.0}","[2, 0, 5, 7, 6, 4, 1, 3]",1.0,"{""problem_type"": ""CMP"", ""num_nodes"": 8, ""nodes"": [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], ""num_edges"": 2, ""edges"": [{""u"": ""F"", ""v"": ""H""}, {""u"": ""G"", ""v"": ""H""}]}","[""C"", ""A"", ""F"", ""H"", ""G"", ""E"", ""B"", ""D""]"
CMP_S_016,CMP,S,16,"We hear about a planner trying to put all attractions into a single route so visitors follow them one by one, never skipping or repeating any. At every point along that route, some places are behind and some lie ahead; for each of those moments you can total up the number of connections that still link the visited side to the unvisited side. The route that’s preferred is the one whose biggest such total (the peak number of crossing connections encountered anywhere along the tour) is lower than for other orders. The concrete map details are listed below.

# num_landmarks=9
# num_paths=3
# landmark_ids=A, B, C, D, E, F, G, H, I
landmark_a,landmark_b
E,D
E,C
D,A

If you want to hand me the route in a tidy way, just follow this simple JSON shape when you reply — nothing fancy, just the order I should use.

{
  ""solution"": [<first_node>, <second_node>, ..., <last_node>]
}

This little JSON is just a sketch of the shape I expect: the solution array is where you list every attraction in the exact order they should be visited, from the very first one on the left to the very last one on the right. Think of each placeholder as a slot for a single attraction identifier.

Remember: this is just the expected format, not the actual answer itself. Also, all identifiers must be used exactly as they appear in the instance input — no renaming and no new labels.
- Valid identifiers look like plain numbers such as ""1"" or ""23"", single capital letters like ""A"" or ""B"", or a capital letter followed by digits like ""A1"" or ""X7"".",csv,names,"{""name"": ""dwt__234.mtx.rnd_sub_9"", ""num_nodes"": 9, ""num_edges"": 3, ""edges"": [[4, 3], [4, 2], [3, 0]], ""solution"": [2, 1, 4, 6, 8, 3, 5, 0, 7], ""objective"": 1.0}","[2, 1, 4, 6, 8, 3, 5, 0, 7]",1.0,"{""problem_type"": ""CMP"", ""num_nodes"": 9, ""nodes"": [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I""], ""num_edges"": 3, ""edges"": [{""u"": ""E"", ""v"": ""D""}, {""u"": ""E"", ""v"": ""C""}, {""u"": ""D"", ""v"": ""A""}]}","[""C"", ""B"", ""E"", ""G"", ""I"", ""D"", ""F"", ""A"", ""H""]"
CMP_S_017,CMP,S,17,"At the boutique the brief was simple — one straight shelf of accessories, ordered so that no single divider chops through too many linked styles. That means lining up every piece exactly once, checking every boundary between neighboring items to count how many style links hop from left to right, and judging the lineup by the largest of those counts — smaller is preferable. The specific accessories and their connections will be shown below.

There are 12 accessories and 4 style pairings, identified as 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11.

| accessory_a | accessory_b |
|---|---|
| 11 | 0 |
| 0 | 8 |
| 7 | 4 |
| 5 | 6 |

List each pairing below; the chosen order will be judged by its largest divider cut.

If you want to hand me a lineup, just pop it into this little JSON shape so I can read it cleanly — nothing fancy, just the order from left to right.

{
  ""solution"": [<first_node>, <second_node>, ..., <last_node>]
}

Think of ""solution"" as the shelf order: list each accessory (node) once, in the exact left-to-right order you want. This block is just a sketch of the shape I expect, not the actual ordering you need to produce.

Please use the exact identifiers from the instance input — don't rename them or invent new labels. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",markdown_table,zero_based,"{""name"": ""impcol_a.mtx.rnd_sub_12"", ""num_nodes"": 12, ""num_edges"": 4, ""edges"": [[11, 0], [0, 8], [7, 4], [5, 6]], ""solution"": [1, 8, 0, 11, 5, 6, 10, 4, 7, 9, 3, 2], ""objective"": 1.0}","[1, 8, 0, 11, 5, 6, 10, 4, 7, 9, 3, 2]",1.0,"{""problem_type"": ""CMP"", ""num_nodes"": 12, ""nodes"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], ""num_edges"": 4, ""edges"": [{""u"": 11, ""v"": 0}, {""u"": 0, ""v"": 8}, {""u"": 7, ""v"": 4}, {""u"": 5, ""v"": 6}]}","[1, 8, 0, 11, 5, 6, 10, 4, 7, 9, 3, 2]"
CMP_S_018,CMP,S,18,"Someone suggested putting all students in a single row so that, whenever the line is cut at any point, as few friendships as possible stretch across that cut — and every student has to appear once, no duplicates. The way to check a seating is to walk every boundary between seats, count how many social links cross from left to right at that place, and then note the biggest of those counts; the nicer seatings are the ones where that biggest number is lower. The exact student list and their connections are listed below.

There are 9 students (0, 1, 2, 3, 4, 5, 6, 7, 8) and 5 social links:

| student_u | student_v |
|---|---|
| 1 | 4 |
| 4 | 5 |
| 5 | 7 |
| 6 | 8 |
| 3 | 4 |

These 9 students and 5 links are the set used to evaluate seatings.

If you want to hand me a seating order, just drop it into this little JSON shape so it's clear and machine-friendly:

{
  ""solution"": [<first_student>, <second_student>, ..., <last_student>]
}

This just sketches the shape I expect: the ""solution"" array lists every student once, in the order they should stand from left to right. The angle-bracket placeholders are just showing where each student's identifier goes — it's a template, not the actual answer.

Please remember to use the identifiers exactly as they appear in the instance input — do not rename them or invent new labels. 
- ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",markdown_table,zero_based,"{""name"": ""p45_19_25_sub_9"", ""num_nodes"": 9, ""num_edges"": 5, ""edges"": [[1, 4], [4, 5], [5, 7], [6, 8], [3, 4]], ""solution"": [0, 6, 8, 2, 1, 4, 5, 7, 3], ""objective"": 2.0}","[0, 6, 8, 2, 1, 4, 5, 7, 3]",2.0,"{""problem_type"": ""CMP"", ""num_nodes"": 9, ""nodes"": [0, 1, 2, 3, 4, 5, 6, 7, 8], ""num_edges"": 5, ""edges"": [{""u"": 1, ""v"": 4}, {""u"": 4, ""v"": 5}, {""u"": 5, ""v"": 7}, {""u"": 6, ""v"": 8}, {""u"": 3, ""v"": 4}]}","[0, 6, 8, 2, 1, 4, 5, 7, 3]"
CMP_S_019,CMP,S,19,"Back at the transit office the challenge was framed plainly: list every shuttle stop exactly once in a single loop, and then for each cut in that list count trips that start on one side and end on the other. The sequence that wins is the one whose toughest cut — the one with the largest number of crossing trips — is smaller than the rest. The concrete route and trip information follow below.

# num_stops=9
# num_trips=2
# stop_ids=1, 2, 3, 4, 5, 6, 7, 8, 9
stop_a,stop_b
7,6
5,3

When you send the final route, just stick to this little JSON shape so it's easy to read and check:

{
  ""solution"": [<first_stop>, <second_stop>, ..., <last_stop>]
}

Think of ""solution"" as the single list of shuttle stops in travel order — the first entry is where the line starts and the last is where it ends. It's just a sketch of the shape I need, not your final answer.

Quick reminder: use the exact stop identifiers from the instance input — don't rename them or invent new labels.  
- Valid identifiers look like plain numbers such as ""1"" or ""23"", single capital letters like ""A"" or ""B"", or a capital letter followed by digits like ""A1"" or ""X7"".",csv,one_based,"{""name"": ""dwt__310.mtx.rnd_sub_9"", ""num_nodes"": 9, ""num_edges"": 2, ""edges"": [[6, 5], [4, 2]], ""solution"": [7, 6, 5, 4, 3, 2, 1, 0, 8], ""objective"": 1.0}","[7, 6, 5, 4, 3, 2, 1, 0, 8]",1.0,"{""problem_type"": ""CMP"", ""num_nodes"": 9, ""nodes"": [1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_edges"": 2, ""edges"": [{""u"": 7, ""v"": 6}, {""u"": 5, ""v"": 3}]}","[8, 7, 6, 5, 4, 3, 2, 1, 9]"
CMP_S_020,CMP,S,20,"We’re putting an entire collection on a single wall and trying to make the lineup feel smooth: place each painting exactly once in a row so that, when you look at every space between pieces, the number of story-connections that cross that space is as calm as it can be. Practically that means for each divide you count how many thematic ties go from any left-hand painting to any right-hand one, and you care most about the divide that has the highest such count — the aim is to make that highest count as small as you can. The concrete details follow below.

We have 8 paintings and 5 thematic connections; their identifiers are 0, 1, 2, 3, 4, 5, 6, 7.

| painting_a | painting_b |
|---|---|
| 0 | 1 |
| 2 | 6 |
| 4 | 7 |
| 7 | 2 |
| 0 | 2 |

We'll use these ties to arrange the lineup so the worst crossing at any gap is as small as possible.

You can just send the ordering in a tiny JSON snippet like this — keeps things simple and machine-friendly.

{
  ""solution"": [<first_painting>, <second_painting>, <third_painting>, ..., <last_painting>]
}

""solution"" is the left-to-right lineup for the wall; each placeholder in the list is where you’d put one painting’s identifier from the instance (fill those with the actual IDs). This JSON is just the shape I expect, not the final answer.

Please use the identifiers exactly as they appear in the instance input — no renaming and no new labels.  
For example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",markdown_table,zero_based,"{""name"": ""p24_17_29_sub_8"", ""num_nodes"": 8, ""num_edges"": 5, ""edges"": [[0, 1], [2, 6], [4, 7], [7, 2], [0, 2]], ""solution"": [1, 0, 6, 2, 7, 4, 3, 5], ""objective"": 2.0}","[1, 0, 6, 2, 7, 4, 3, 5]",2.0,"{""problem_type"": ""CMP"", ""num_nodes"": 8, ""nodes"": [0, 1, 2, 3, 4, 5, 6, 7], ""num_edges"": 5, ""edges"": [{""u"": 0, ""v"": 1}, {""u"": 2, ""v"": 6}, {""u"": 4, ""v"": 7}, {""u"": 7, ""v"": 2}, {""u"": 0, ""v"": 2}]}","[1, 0, 6, 2, 7, 4, 3, 5]"
CMP_S_021,CMP,S,21,"Recently the town decided to order all the trees along the new promenade in a single straight lineup, and the requirement is to place each tree exactly once in that lineup. For every possible slice through the row, count how many irrigation connections cross from trees on one side to trees on the other; then the score for an arrangement is the biggest of those crossing counts. The aim is to arrange the trees so that this worst-case crossing number is as small as you can make it. The actual instance details are shown below.

There are 10 trees, 9 irrigation pipes, and the trees are labeled A, B, C, D, E, F, G, H, I, J.

| tree_u | tree_v |
|---|---|
| A | J |
| B | F |
| C | I |
| E | G |
| F | H |
| G | J |
| I | J |
| I | B |
| C | A |

Arrange the 10 trees to make the worst-case number of crossing irrigation pipes (out of 9) as small as possible.

You can just send the final lineup in a tiny JSON snippet so it's easy to parse. Something casual like this works:

{
  ""solution"": [""<first_tree>"", ""<second_tree>"", ..., ""<last_tree>""]
}

This is just a sketch of the shape I expect: ""solution"" holds an ordered list from the leftmost tree to the rightmost tree. Each entry in that list should be the exact identifier for a tree (as given in the instance) — think of it like filling out a simple form that reads left-to-right. The JSON above is only the shape I want, not the real ordering.

Please be careful to use the identifiers exactly as they appear in the instance input — no renaming and no new labels.
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",markdown_table,names,"{""name"": ""p90_23_35_sub_10"", ""num_nodes"": 10, ""num_edges"": 9, ""edges"": [[0, 9], [1, 5], [2, 8], [4, 6], [5, 7], [6, 9], [8, 9], [8, 1], [2, 0]], ""solution"": [3, 4, 6, 9, 0, 2, 8, 1, 5, 7], ""objective"": 2.0}","[3, 4, 6, 9, 0, 2, 8, 1, 5, 7]",2.0,"{""problem_type"": ""CMP"", ""num_nodes"": 10, ""nodes"": [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J""], ""num_edges"": 9, ""edges"": [{""u"": ""A"", ""v"": ""J""}, {""u"": ""B"", ""v"": ""F""}, {""u"": ""C"", ""v"": ""I""}, {""u"": ""E"", ""v"": ""G""}, {""u"": ""F"", ""v"": ""H""}, {""u"": ""G"", ""v"": ""J""}, {""u"": ""I"", ""v"": ""J""}, {""u"": ""I"", ""v"": ""B""}, {""u"": ""C"", ""v"": ""A""}]}","[""D"", ""E"", ""G"", ""J"", ""A"", ""C"", ""I"", ""B"", ""F"", ""H""]"
CMP_S_022,CMP,S,22,"Recently the team decided to put every study volume onto one long shelf and wondered if there’s a way to line them up so that the biggest number of cross-references crossing any split is kept low. The only thing to choose is the sequence — each book must be placed exactly once. For every possible gap between books, count the cross-references that start in any book on the left and end in any book on the right; the arrangement’s score is the largest of those counts across all gaps. A better lineup is one with a smaller score. The concrete instance (which books and which cross-references) will be shown below.

It lists 9 books, 6 cross-references, and the book identifiers are A, B, C, D, E, F, G, H, I.

| book_u | book_v |
|---|---|
| I | A |
| I | B |
| A | B |
| C | H |
| D | G |
| F | H |

The team will use these entries to assess each sequence's score.

Also, when you send back your lineup, please use this simple JSON layout for the solution so it's easy to parse:

{
  ""solution"": [<first_node>, <second_node>, ..., <last_node>]
}

Think of ""solution"" as the sequence of books from left to right on the shelf — list every book exactly once in the order you'd place them. This JSON is just the shape I expect, a sketch of the format rather than the actual ordering.

Please make sure all identifiers you use in that list match the instance input exactly — don't rename them or introduce new labels. Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.",markdown_table,names,"{""name"": ""gent113.mtx.rnd_sub_9"", ""num_nodes"": 9, ""num_edges"": 6, ""edges"": [[8, 0], [8, 1], [0, 1], [2, 7], [3, 6], [5, 7]], ""solution"": [4, 0, 1, 8, 5, 7, 2, 3, 6], ""objective"": 2.0}","[4, 0, 1, 8, 5, 7, 2, 3, 6]",2.0,"{""problem_type"": ""CMP"", ""num_nodes"": 9, ""nodes"": [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I""], ""num_edges"": 6, ""edges"": [{""u"": ""I"", ""v"": ""A""}, {""u"": ""I"", ""v"": ""B""}, {""u"": ""A"", ""v"": ""B""}, {""u"": ""C"", ""v"": ""H""}, {""u"": ""D"", ""v"": ""G""}, {""u"": ""F"", ""v"": ""H""}]}","[""E"", ""A"", ""B"", ""I"", ""F"", ""H"", ""C"", ""D"", ""G""]"
CMP_S_023,CMP,S,23,"Recently the fair layout team had to decide the order of visiting booths and they wanted to avoid any single choke point of collaborations. The simple test was to walk along the row and, at each gap, count how many vendor collaborations jump from the left side to the right side. Then note the highest of those counts — that’s the number they want to keep as low as possible by changing the order. Every booth must be included once and only once. The precise booth and collaboration data appear below.

There were 8 booths and 2 collaborations; the booth labels to order were 1, 2, 3, 4, 5, 6, 7, 8.
A collaboration connected booth 5 and booth 2.
A collaboration connected booth 3 and booth 8.
Those 2 collaborations among the 8 booths were what they counted at each gap.

You can just send me the final ordering in a tiny JSON snippet like this — nothing fancy, just a simple list that goes from the first booth you visit to the last.

{
  ""solution"": [""<first_booth>"", ""<second_booth>"", ""<third_booth>"", ""<fourth_booth>"", ""<fifth_booth>"", ""<sixth_booth>"", ""<seventh_booth>"", ""<eighth_booth>"", ""<ninth_booth>"", ""<tenth_booth>"", ""<last_booth>""]
}

Think of ""solution"" as the visiting sequence: the array lists booths in order from left to right along the row. The angle-bracket placeholders are just examples of the shape I expect — replace them with the actual booth identifiers when you give the real answer. This JSON is just a sketch of the expected shape, not the actual ordering.

Please use the exact identifiers from the instance input — do not rename or invent labels. Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.",nl,one_based,"{""name"": ""gre_216a.mtx.rnd_sub_8"", ""num_nodes"": 8, ""num_edges"": 2, ""edges"": [[4, 1], [2, 7]], ""solution"": [5, 3, 2, 7, 0, 1, 4, 6], ""objective"": 1.0}","[5, 3, 2, 7, 0, 1, 4, 6]",1.0,"{""problem_type"": ""CMP"", ""num_nodes"": 8, ""nodes"": [1, 2, 3, 4, 5, 6, 7, 8], ""num_edges"": 2, ""edges"": [{""u"": 5, ""v"": 2}, {""u"": 3, ""v"": 8}]}","[6, 4, 3, 8, 1, 2, 5, 7]"
CMP_S_024,CMP,S,24,"Recently the family agreed to line up all the photos along the mantel so nothing feels cluttered, and the idea is to pick a single order that keeps the biggest number of cross-shelf connections at any one spot down. The decision is the ordering of all frames in one straight sequence. To evaluate an order, for each break between earlier and later frames count how many ties go across it, then take the highest count you find — the aim is to make that highest number as small as possible. Include every frame, once and only once. The precise details about which frames and which links exist appear below.

{
  ""num_frames"": 9,
  ""num_ties"": 2,
  ""frame_ids"": [
    0,
    1,
    2,
    3,
    4,
    5,
    6,
    7,
    8
  ],
  ""edges"": [
    {
      ""frame_u"": 8,
      ""frame_v"": 3
    },
    {
      ""frame_u"": 8,
      ""frame_v"": 0
    }
  ]
}

If you want to show the ordering, a simple JSON sketch works well — just list the frames in order under the ""solution"" key. Here's the shape I expect you to follow:

{
  ""solution"": [<first_frame>, <second_frame>, ..., <last_frame>]
}

This is just a sketch of the shape: ""solution"" holds the sequence of frames from leftmost to rightmost on the mantel. Each placeholder like <first_frame> or <second_frame> represents one frame identifier from the instance, in the order you want them placed. Replace those placeholders with the actual identifiers when you give the final ordering.

Please be sure to use the exact identifiers from the instance input — no renaming and no new labels. 
- for example: ""Valid identifiers look like plain numbers such as “1” or “23”, single capital letters like “A” or “B”, or a capital letter followed by digits like “A1” or “X7”.""",json,zero_based,"{""name"": ""nos5.mtx.rnd_sub_9"", ""num_nodes"": 9, ""num_edges"": 2, ""edges"": [[8, 3], [8, 0]], ""solution"": [1, 0, 2, 6, 4, 5, 8, 3, 7], ""objective"": 1.0}","[1, 0, 2, 6, 4, 5, 8, 3, 7]",1.0,"{""problem_type"": ""CMP"", ""num_nodes"": 9, ""nodes"": [0, 1, 2, 3, 4, 5, 6, 7, 8], ""num_edges"": 2, ""edges"": [{""u"": 8, ""v"": 3}, {""u"": 8, ""v"": 0}]}","[1, 0, 2, 6, 4, 5, 8, 3, 7]"
